system:index,ET_mm,month,year,.geo
45,43.970312450594896,10,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,36.210834402838906,11,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,25.246813994836206,12,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,27.678724902421806,1,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,29.754581350458675,2,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,30.538841609339784,3,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,21.417475446022156,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,38.68160962207321,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,58.52485417199416,6,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,88.44406140773611,7,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,97.52699822445719,8,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,81.60969660852292,9,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,39.9369549760681,10,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,35.50068578853622,11,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,26.065639239249364,12,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,27.461306096732997,1,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,37.4922419392242,2,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,33.04922102971759,3,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,22.764303640726997,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,36.453014908975796,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,53.198522068143674,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,82.93160438562022,7,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,95.781742015279,8,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,82.14556458550184,9,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,41.462122363044124,10,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,38.11601112014468,11,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,25.070577252725595,12,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,28.666626004302483,1,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,33.8657524676973,2,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,32.27996839268183,3,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,29.80591500436417,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,28.814468877159257,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,64.09584183927947,6,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,93.66340480478418,7,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,101.70766883462007,8,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,90.25543469661442,9,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,54.850675561935596,10,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,27.77635199595191,11,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,29.627970033745115,12,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,31.787803558614744,1,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,31.922307944895188,2,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,26.735483461039188,3,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,19.676367658648463,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,37.043970640858355,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,44.82034117875675,6,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,74.0394160907526,7,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,88.65595537900946,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,83.53636008335988,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,38.98100467168332,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,36.84867510589187,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,26.612888414756267,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,30.46843922051148,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,34.26415673118019,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,24.630673848618294,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,18.704519149364558,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,33.92958927910808,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,44.91408454507921,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,77.38986926929074,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,96.28579910664807,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,90.98309865700143,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,48.743824709376106,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,46.298804068626026,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,28.574290664636052,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,31.914080265418196,1,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,39.435704772115514,2,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,34.76758750401041,3,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,24.15723523437481,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,38.67381698333943,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,59.88833613236516,6,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,92.40291729385343,7,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,102.61288833755896,8,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,95.86249609205287,9,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,43.6378647365187,10,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,39.25329630722783,11,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,26.2318596039257,12,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,31.72899424412686,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,34.56579202008347,2,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,27.092153732210246,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,31.232915923052417,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,23.76766217562888,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,41.17148704792123,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,77.8070282707753,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,89.581620212972,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,84.11242673343841,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,50.481060670016085,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,24.231800088520657,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,24.324972725983983,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,28.434251766914237,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,39.96992610362164,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,34.25717454903503,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,24.128869133726592,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,36.61698972033448,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,63.27951394873454,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,86.72346016579986,7,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,89.6076203602666,8,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,80.26530150450579,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,47.88419122733374,10,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,40.09596336108372,11,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,28.49050970359649,12,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,35.56520148579223,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,42.93881976766294,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,39.628130804913184,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,21.98773823289073,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,36.03392765094733,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,44.9029526693282,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,75.27120381096773,7,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,85.79294343780981,8,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,81.34490784873658,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,42.214262606527384,10,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,35.15623521689502,11,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,25.037082313593466,12,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,34.37185730528756,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,41.64910611126292,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,37.613631492065636,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,27.11951761850175,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,36.448137532096865,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,48.78763611333718,6,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,70.6127572991127,7,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,82.10933825514483,8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,67.34189537751489,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,36.700319204912695,10,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,34.38602892847043,11,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,24.128291321532213,12,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,31.176476746047193,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,36.015659797139506,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,31.78215760084284,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,29.46469704693561,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,27.852498551723638,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,49.73335707100677,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,83.44640623962408,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,100.29257791200213,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,88.62696476610002,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,55.68550418963409,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,25.472145385487323,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,27.817576777018594,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,35.57777246314287,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,40.00104186334308,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,36.03987258906166,3,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,24.03780219624397,4,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,41.42728142151856,5,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,54.453070526037706,6,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,94.0318513826282,7,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,103.15865665832679,8,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,86.74304760143944,9,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,44.40350802167082,10,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,39.02226545863916,11,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,28.78574990700534,12,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,32.14335262212907,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,37.766149818866175,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,34.57348640000279,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,28.160715955015114,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,42.58433233725771,5,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,56.55623887248733,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,84.50513417810456,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,101.63365437585118,8,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,92.15470824301944,9,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,40.36151981398012,10,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,35.71264737125413,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,25.72343607114916,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,32.96157296660349,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,41.365499378820395,2,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,40.23973090196745,3,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,29.05005225953455,4,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,41.09740529055998,5,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,49.955131501072266,6,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,85.03204944258947,7,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,101.22662644953294,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,91.5047889042018,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,52.69840112089363,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,49.813452111374126,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,33.623666111931826,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,40.94374918969545,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,48.35919875014274,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,48.56259556266747,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,41.91985046970965,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,32.39919580965923,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,67.66716658420455,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,93.03671242896888,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,108.46425401190355,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,87.91180893881413,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,58.241236698286095,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,30.010071693307548,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,30.70053692837209,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,35.84099517734096,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,39.703031197946764,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,30.986753458158905,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,21.246913798715642,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,47.28051382562492,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,72.37364694222502,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,95.50545734857664,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,104.99569413399989,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,100.03551490019147,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,53.550703408226916,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,46.43079270703211,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,34.88409415450345,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,41.170791707793846,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,48.39719438994106,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,37.94736628887038,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,24.33966517767364,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,43.40579132902185,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,55.28546438898947,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,81.80932309395529,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,95.47999291706856,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,90.81801678667759,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,49.70302321461864,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,41.06397373207122,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,29.627095542375468,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,35.46166016109068,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,41.494204620562236,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,40.206434953775556,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,24.478999739868716,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,39.42095454027451,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,56.03338532943801,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,92.79763230071661,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,101.77711947091808,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,91.16006895020253,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,47.1016490255867,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,41.92063430601509,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,32.09399032233083,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,36.611919566039546,1,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,43.44470459620959,2,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,39.680733387137344,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,28.679026685709413,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,30.332644758525102,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,50.16368126767604,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,89.67702532692239,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,100.40563718440707,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,94.3080310680603,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,63.314151721938835,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,28.765180352955554,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,29.35321359258049,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
