system:index,ET_mm,month,year,.geo
26,16.107066955624223,3,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,30.750387920276673,4,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,30.165225327213466,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,51.11863414325188,6,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,58.91444067263441,7,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,76.25949061413881,8,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,66.41108606501973,9,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,46.85635877728366,10,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,24.66821007608189,11,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,22.52767825083633,12,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,17.41578092404385,1,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,13.302311690847674,2,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,18.62113946632305,3,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,18.40305122928822,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,35.84222818503205,5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,54.661368971905766,6,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,73.15144349602942,7,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,80.36039263133199,8,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,72.28874459353185,9,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,39.5498850928116,10,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,31.90889468201016,11,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,15.06483772772542,12,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,13.146349449599573,1,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,11.618641708272973,2,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,18.576049882719065,3,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,18.34576681876646,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,42.91273661799001,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,54.284141928256375,6,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,67.60442980038768,7,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,81.16669704822478,8,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,71.66241879212019,9,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,39.69314168474092,10,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,39.486510300390435,11,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,26.938103281672856,12,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,22.8558483607623,1,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,18.708003450033015,2,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,18.270313591167586,3,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,19.048217357842873,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,37.44987761976661,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,56.88339929877027,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,80.51572809841043,7,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,88.04504875354127,8,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,75.54902148205406,9,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,41.02356422803115,10,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,37.68529350518605,11,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,19.00785097477847,12,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,16.804513047962047,1,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,14.653071700044398,2,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,17.361455700268547,3,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,33.441001711849566,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,32.55028199620204,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,52.60903970669137,6,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,65.23737882207007,7,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,77.61510155700638,8,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,72.91742334368624,9,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,50.95930443891152,10,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,25.224267496343664,11,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,20.022041831727908,12,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,16.046750434149953,1,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,16.527343113896432,2,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,18.15935895736147,3,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,24.709905395310326,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,38.73275038912898,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,47.24216086289827,6,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,61.97100657387199,7,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,72.69048765277957,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,67.79084308659029,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,36.76673085016333,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,30.624489382959236,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,20.66415664028818,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,19.339496923321136,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,17.741651197654335,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,22.21971928784032,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,19.84358312211869,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,42.10487994224718,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,52.8202273815384,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,74.77119352696836,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,88.55542782191635,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,83.33636595252695,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,49.13220367654392,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,41.90416526744249,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,22.76457378355259,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,19.079102878844974,1,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,13.739956916692277,2,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,17.446724334188392,3,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,20.51704076331949,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,40.377739295653946,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,56.76652482282241,6,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,71.30294560501318,7,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,84.87017985118865,8,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,84.32552073266717,9,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,49.20691603897306,10,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,45.82862035865757,11,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,28.05246945697338,12,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,17.1924658035155,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,11.615667151251216,2,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,13.53814053886561,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,26.584484750691566,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,34.9908955508398,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,58.88874578441837,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,82.95955996967463,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,93.37186913803473,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,87.35829689606351,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,63.727041621078705,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,33.836708088603935,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,30.710189995314547,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,23.516169641083074,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,18.697264451203363,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,22.09202092146697,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,20.457587769277207,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,43.066600109397456,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,53.22222333928511,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,69.9391655857269,7,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,92.53839880815174,8,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,83.95430701594503,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,48.782672006459414,10,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,45.97183510112565,11,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,26.044888137622728,12,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,19.33585950925996,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,15.941032198396746,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,24.308077138809093,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,29.29888093241412,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,53.41375460916791,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,60.32946607514318,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,77.65588033395623,7,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,89.80157726460389,8,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,84.98210014446663,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,52.4889742239803,10,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,48.7458643814949,11,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,28.42766110649531,12,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,20.224342421923915,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,14.829292612254067,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,19.592952241569378,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,23.41941801553962,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,48.17579586735584,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,60.39997965695999,6,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,66.7368838078536,7,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,78.0280948579469,8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,69.38397460372454,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,41.199668089144645,10,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,41.63924168335539,11,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,30.21063403567611,12,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,22.731374614408143,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,16.767309132037045,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,19.56650033269268,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,33.21951408325689,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,40.2446072533564,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,61.15855623185036,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,80.83383421951615,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,88.89129983655207,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,75.34310530861234,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,51.39477147866591,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,23.895152774031956,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,21.42373335774326,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,13.606157494057424,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,15.653021380319572,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,18.88214241980155,3,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,20.677544397777428,4,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,45.98348009705525,5,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,58.845051571494636,6,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,74.43702267723793,7,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,87.83325229087698,8,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,83.37292431727425,9,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,47.99254465910045,10,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,46.19477886893049,11,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,22.404945172372074,12,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,17.281463219418328,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,15.037130082897146,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,23.746349254047058,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,25.59349083163146,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,48.17810745979473,5,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,64.04881689835399,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,74.53591220908403,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,81.94731279912364,8,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,71.96152922100991,9,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,41.756830377590106,10,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,37.5317901076222,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,24.097563497450086,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,17.727518537045476,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,15.187790197342373,2,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,16.27491388181764,3,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,20.31111263214403,4,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,42.14918582355486,5,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,66.38882109724132,6,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,81.24727000156491,7,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,92.71530943799416,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,85.19796163350799,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,55.22200955372906,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,55.147792305317545,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,37.80510562191592,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,30.776656725326344,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,24.88696703928166,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,27.195263520731796,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,34.51570964894015,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,37.23871151413089,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,61.770706734608424,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,79.3433635737421,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,96.72991482390586,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,92.68352451115345,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,69.68480258873174,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,36.222414041024294,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,30.748359759815184,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,23.885876947781387,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,19.26167747203461,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,21.950932715345456,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,23.50324258689628,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,53.44167910888858,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,64.15590646795708,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,81.88181319235943,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,91.86463341396656,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,86.06584165276644,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,51.7006221465012,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,45.917846825388146,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,27.015944742161352,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,22.517341946300924,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,18.88540561717693,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,18.78737295564442,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,22.34312328293282,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,45.84153915879368,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,58.96387316603178,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,78.13693935844893,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,92.96703582101925,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,90.93321290337606,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,53.1886425214592,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,50.11736667564116,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,30.86369804878997,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,24.406224640828526,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,16.23235976589335,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,23.273222783744497,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,26.970756883153527,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,46.226725926004434,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,64.31401862966166,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,77.02679508421595,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,83.50728352070048,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,77.512282589034,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,45.43441192350227,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,51.708547094445194,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,32.26238350666553,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,24.821643984772138,1,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,22.455206089076402,2,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,23.97962671222163,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,32.43254341047869,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,31.763054384921194,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,56.32446166749914,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,74.1552066942503,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,92.32777197499254,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,85.94184140005896,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,67.07781009193143,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,35.80321634615714,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,30.190622883000124,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
