system:index,ET_mm,month,year,.geo
34,16.84937966726825,11,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,19.197988292882098,12,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,24.740430364352274,1,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,35.59253405528439,2,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,41.203693361245556,3,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,35.23929500326205,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,52.97919478346398,5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,48.36405469485832,6,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,34.66303755303742,7,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,28.757617742972364,8,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,26.489941269674546,9,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,17.900596935007613,10,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,17.902817048023245,11,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,17.082793722935545,12,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,20.30097416725493,1,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,24.101497538888747,2,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,37.448205387248024,3,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,36.84768194348336,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,50.071004164933846,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,44.138277593812205,6,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,31.23878431490602,7,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,29.40817515370333,8,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,24.65337269762784,9,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,15.90019114588336,10,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,17.114536469050044,11,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,15.63903726758525,12,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,17.930107839016653,1,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,24.54776959471331,2,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,31.740105798061027,3,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,28.28305045761627,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,39.5288773888457,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,37.61817214812039,6,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,31.03459346652224,7,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,27.78829685348361,8,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,25.814332420717907,9,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,15.728719006527237,10,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,15.757451986746887,11,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,16.92591807365312,12,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,20.886670911740524,1,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,27.798708903653313,2,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,32.82792458610575,3,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,35.99051408273049,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,29.41564401327092,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,36.303923483757345,6,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,31.771799104783685,7,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,24.729225430473786,8,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,21.040773873995633,9,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,18.35194040575282,10,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,13.722201365756467,11,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,17.639784871678824,12,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,19.51240236771503,1,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,27.730628833951496,2,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,33.732829765473014,3,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,28.02804521548373,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,40.989242316508616,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,43.41922260307266,6,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,28.930528101690065,7,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,25.280596484056115,8,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,20.12107251545348,9,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,17.363582161450108,10,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,16.444581931836,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,17.504146793858816,12,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,21.920478096994188,1,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,30.086854376099602,2,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,34.72609009304476,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,32.470223054833056,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,44.4011347088329,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,47.65689497807303,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,38.98303726512218,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,30.855242922824107,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,26.19554413525781,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,17.794683756470477,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,18.878937858158004,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,18.7520618227482,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,22.603617057528222,1,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,26.169582882209237,2,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,38.56855644216524,3,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,33.48179745096205,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,45.494560990828916,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,48.17415110007599,6,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,44.726209435092926,7,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,32.698160762580265,8,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,25.533435993852674,9,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,17.29849854179925,10,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,18.671997599818244,11,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,14.543371233346404,12,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,16.778683285688256,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,23.18901358143449,2,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,30.865665950601812,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,40.762015827229625,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,31.621806820040927,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,41.0510551217769,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,34.78605511684357,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,23.80676666476279,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,21.554312769839267,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,21.77515584215781,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,14.429018087453544,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,18.967594992123686,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,20.376905409221024,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,24.743680154710873,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,32.671301432325286,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,27.898271856044737,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,39.84314046430554,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,37.657129350717035,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,31.85551828246848,7,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,31.06670387545097,8,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,24.471404579184753,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,14.570818978158725,10,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,17.079362065412777,11,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,13.891907711301904,12,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,14.250216354097507,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,23.658320270390316,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,29.63873485949687,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,27.967523407503915,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,38.199869078300104,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,34.99496311738533,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,26.92278799884802,7,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,29.15247631019924,8,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,22.506985107187788,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,14.514771533884332,10,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,17.85210716074043,11,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,19.564682626790496,12,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,22.712152635170355,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,27.473723218137003,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,32.05622749809756,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,27.614952159915305,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,42.08421396574641,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,34.24788766517776,6,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,35.29298044218055,7,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,26.527730304097737,8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,21.454009696340258,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,14.865950264790474,10,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,17.547125495747615,11,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,16.342331010822946,12,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,22.60488152029443,1,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,26.118324538903707,2,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,37.788305623999754,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,43.91877126342624,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,36.22486149240643,5,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,37.33440971225843,6,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,30.025706898026574,7,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,23.923192655665936,8,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,22.01141498837696,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,21.599058596055652,10,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,13.949063643436094,11,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,18.76148925246348,12,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,22.42210702406974,1,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,29.653073910832195,2,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,39.676098280539044,3,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,33.331853172974974,4,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,47.19166659409619,5,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,40.684914564772335,6,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,25.228794262755528,7,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,22.90491539261614,8,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,26.434136251571527,9,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,12.762086102345519,10,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,18.531173025074406,11,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,12.557972307039073,12,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,19.496734347923,1,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,22.11338365566638,2,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,33.28157777074367,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,29.057417315406145,4,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,47.57225793077507,5,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,40.88607125020544,6,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,24.487102449631518,7,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,23.645417015366007,8,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,21.83597751307374,9,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,13.986940540217372,10,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,14.807282182038186,11,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,17.966468585291167,12,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,22.919503987020043,1,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,28.188414188882696,2,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,39.26271588495768,3,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,36.26594523328808,4,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,52.51602194961726,5,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,46.76777463502697,6,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,35.562187762637244,7,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,26.412015763824407,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,26.000647147667078,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,12.670798584440638,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,16.662509160343504,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,20.38231362961444,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,22.46267540918092,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,24.079313347779944,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,37.88066959961876,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,45.95461208621671,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,33.056425859933825,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,41.95958503829458,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,30.476060322197405,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,23.012772544462152,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,15.870300615808597,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,15.85217167169077,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,11.641944617436605,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,14.983672032974358,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,19.94100941696643,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,22.760514292691948,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,30.513367330936315,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,25.097474446118078,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,35.91682631271586,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,29.761410168956413,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,22.034183669582664,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,21.794256106907284,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,18.907371658083918,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,16.616976425247092,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,19.369429358914488,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,18.086241597470572,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,21.535269650059583,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,23.899408092032637,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,31.524172016690176,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,26.331758559229804,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,35.811839285638506,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,34.59188207494771,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,26.772454404170947,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,21.724312092922954,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,22.732443167681232,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,11.438478629487788,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,18.483256878050607,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,18.943170396764938,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,22.917000299335356,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,27.613075917839296,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,38.75058348199642,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,34.0173302303671,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,52.820835205417595,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,45.98496380687893,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,30.945374587640362,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,32.65794660423061,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,28.552089203915394,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,14.55067248025177,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,17.65226055302216,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,17.559299734669434,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,23.696046400837357,1,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,30.55871905768425,2,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,39.95689974060963,3,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,46.72926422648734,4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,34.13310410708433,5,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,37.564983486727726,6,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,19.73676825603954,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,24.17794057080238,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,19.04835272631758,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,16.701609720682093,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,12.643310167649657,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,17.23469179501414,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
